country,year,sample,serial,hhwt,geo1_ca2011,pernum,perwt,age,sex,bplcountry,citizen,empstat,empstatd,labforce,occisco,occ,indgen,ind,incearn
124,2011,124201101,333635000,32.03,35,1,32.03,38,2,24020,2,1,100,2,3,35,113,15,12300
124,2011,124201101,333649000,32.03,35,2,32.03,49,2,33080,3,1,100,2,3,35,114,18,21300
124,2011,124201101,333649000,32.03,35,3,32.03,50,2,33080,4,1,100,2,3,35,113,15,0
124,2011,124201101,333668000,32.03,35,1,32.03,36,2,24020,2,1,100,2,3,35,114,18,21000
124,2011,124201101,333685000,32.1,59,3,32.1,36,2,33080,4,1,100,2,3,35,114,18,18200
124,2011,124201101,333688000,45.12,10,1,45.12,64,2,24020,2,3,300,1,3,35,113,15,53600
124,2011,124201101,333722000,32.02,48,2,32.02,41,2,23000,4,3,300,1,3,35,113,15,0
124,2011,124201101,333758000,32.03,35,1,32.03,40,2,24020,2,1,100,2,3,35,112,14,21600
124,2011,124201101,333770000,32.03,35,2,32.03,50,2,33080,4,1,100,2,3,35,113,15,21500
124,2011,124201101,333792000,32.04,12,2,32.04,48,2,24020,2,1,100,2,3,35,112,14,1100
124,2011,124201101,333882000,38.09,46,2,38.09,59,2,32040,3,1,100,2,3,35,113,15,15300
124,2011,124201101,333907000,32.42,35,2,32.42,57,2,39999,3,3,300,1,3,35,114,18,0
124,2011,124201101,333943000,32.02,48,2,32.02,24,2,24020,2,1,100,2,3,35,114,18,0
124,2011,124201101,333963000,32.02,48,1,32.02,54,2,24020,2,2,200,2,3,35,112,14,25700
124,2011,124201101,333985000,31.96,24,2,31.96,50,2,24020,2,1,100,2,3,35,113,15,4200
124,2011,124201101,334049000,32.03,35,2,32.03,34,2,24020,2,1,100,2,3,35,112,14,18300
124,2011,124201101,334055000,32.02,48,5,32.02,21,2,33080,4,1,100,2,3,35,114,18,12200
124,2011,124201101,334133000,31.64,10,1,31.64,62,2,24020,2,1,100,2,3,35,113,15,9900
124,2011,124201101,334143000,43.91,24,1,43.91,54,2,24020,2,1,100,2,3,35,114,9,58000
124,2011,124201101,334146000,32.03,35,2,32.03,48,2,24020,2,1,100,2,3,35,112,14,5600
124,2011,124201101,334160000,32.03,35,2,32.03,36,2,24020,2,1,100,2,3,35,112,14,51700
124,2011,124201101,334176000,32.02,48,2,32.02,43,2,24020,2,1,100,2,3,35,112,14,4300
124,2011,124201101,334230000,32.03,35,3,32.03,15,2,24020,2,1,100,2,3,35,114,18,1000
124,2011,124201101,334242000,32.04,12,2,32.04,33,2,24020,2,1,100,2,3,35,112,14,8500
124,2011,124201101,334255000,31.96,24,3,31.96,15,2,24040,3,2,200,2,3,35,114,18,0
124,2011,124201101,334273000,31.96,24,2,31.96,32,2,44999,4,1,100,2,3,35,114,18,0
124,2011,124201101,334424000,32.42,35,8,32.42,27,2,33080,4,1,100,2,3,35,113,15,0
124,2011,124201101,334430000,31.84,46,2,31.84,45,2,24020,2,1,100,2,3,35,112,14,38400
124,2011,124201101,334436000,32.03,35,2,32.03,54,2,33080,3,1,100,2,3,35,113,15,0
124,2011,124201101,334512000,32.03,35,2,32.03,67,2,24020,2,3,300,1,3,35,112,14,6000
124,2011,124201101,334523000,32.03,35,2,32.03,44,2,31010,3,1,100,2,3,35,114,18,22500
124,2011,124201101,334610000,32.03,35,1,32.03,26,2,24020,2,1,100,2,3,35,113,15,1800
124,2011,124201101,334698000,31.84,46,2,31.84,24,2,19999,3,1,100,2,3,35,113,15,8100
124,2011,124201101,334818000,31.84,46,1,31.84,43,2,24020,2,1,100,2,3,35,113,15,14400
124,2011,124201101,334820000,77.06,35,2,77.06,36,2,24020,2,1,100,2,3,35,113,15,1400
124,2011,124201101,334891000,31.96,24,2,31.96,38,2,24020,2,1,100,2,3,35,112,14,60400
124,2011,124201101,334907000,32.42,35,6,32.42,26,2,33080,4,1,100,2,3,35,113,15,25000
124,2011,124201101,334916000,32.03,35,2,32.03,34,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,334974000,32.03,35,1,32.03,25,2,24020,2,1,100,2,3,35,113,15,17000
124,2011,124201101,334991000,31.84,46,1,31.84,46,2,24020,2,1,100,2,3,35,112,14,26400
124,2011,124201101,335075000,34.56,46,2,34.56,61,2,44040,3,1,100,2,3,35,112,14,30300
124,2011,124201101,335335000,32.1,59,2,32.1,52,2,24020,2,1,100,2,3,35,112,14,16400
124,2011,124201101,335501000,32.03,35,2,32.03,29,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,335538000,32.03,35,3,32.03,33,2,24020,2,1,100,2,3,35,114,18,18100
124,2011,124201101,335584000,32.02,48,2,32.02,46,2,43999,3,1,100,2,3,35,112,14,40000
124,2011,124201101,335616000,31.96,24,1,31.96,42,2,24020,2,1,100,2,3,35,112,14,6700
124,2011,124201101,335648000,79.72,48,2,79.72,30,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,335685000,52.72,24,1,52.72,56,2,24020,2,1,100,2,3,35,114,18,10300
124,2011,124201101,335737000,32.03,35,2,32.03,47,2,43090,3,1,100,2,3,35,114,18,35000
124,2011,124201101,335760000,32.62,59,7,32.62,41,2,33080,4,1,100,2,3,35,113,15,2100
124,2011,124201101,335798000,84.89,59,4,84.89,40,2,33080,4,1,100,2,3,35,114,18,12800
124,2011,124201101,335800000,32.03,35,4,32.03,50,2,33080,4,1,100,2,3,35,114,18,9000
124,2011,124201101,335807000,40.31,35,1,40.31,53,2,24020,2,1,100,2,3,35,112,14,33200
124,2011,124201101,335870000,38.04,35,2,38.04,48,2,33110,3,1,100,2,3,35,114,18,10000
124,2011,124201101,335880000,32.03,35,2,32.03,50,2,24020,2,1,100,2,3,35,113,15,29900
124,2011,124201101,336043000,32.03,35,2,32.03,44,2,24020,2,1,100,2,3,35,112,14,43100
124,2011,124201101,336172000,32.03,35,2,32.03,46,2,24020,2,1,100,2,3,35,113,15,49200
124,2011,124201101,336286000,32.02,48,2,32.02,66,2,24020,2,1,100,2,3,35,112,14,27300
124,2011,124201101,336332000,32.03,35,1,32.03,48,2,21999,3,1,100,2,3,35,112,14,37000
124,2011,124201101,336365000,32.03,35,2,32.03,31,2,32110,3,1,100,2,3,35,112,14,900
124,2011,124201101,336404000,32.02,48,2,32.02,41,2,24020,2,1,100,2,3,35,112,14,13000
124,2011,124201101,336434000,32.03,35,2,32.03,35,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,336480000,32.46,11,4,32.46,20,2,24020,2,1,100,2,3,35,113,15,7300
124,2011,124201101,336505000,32.04,12,2,32.04,42,2,24020,2,1,100,2,3,35,114,18,13100
124,2011,124201101,336704000,31.96,24,1,31.96,64,2,24020,2,1,100,2,3,35,114,18,15100
124,2011,124201101,336744000,32.03,35,2,32.03,28,2,24020,2,1,100,2,3,35,112,14,32300
124,2011,124201101,336767000,32.04,12,2,32.04,50,2,24020,2,1,100,2,3,35,113,15,38900
124,2011,124201101,336822000,71.89,59,1,71.89,55,2,24020,2,1,100,2,3,35,114,16,16700
124,2011,124201101,336854000,32.42,35,2,32.42,44,2,19999,3,1,100,2,3,35,113,15,2000
124,2011,124201101,336919000,32.02,48,1,32.02,24,2,24020,2,1,100,2,3,35,113,15,14900
124,2011,124201101,336974000,108.22,48,2,108.22,64,2,24020,2,1,100,2,3,35,113,15,10000
124,2011,124201101,337013000,80.81,35,1,80.81,28,2,24020,2,1,100,2,3,35,114,18,50600
124,2011,124201101,337131000,34.67,59,1,34.67,36,2,24020,2,3,300,1,3,35,113,15,5000
124,2011,124201101,337156000,32.1,59,2,32.1,62,2,24020,2,1,100,2,3,35,112,14,14700
124,2011,124201101,337194000,32.04,12,2,32.04,60,2,24020,2,1,100,2,3,35,112,14,3600
124,2011,124201101,337221000,44.41,59,2,44.41,34,2,24020,2,1,100,2,3,35,113,15,24000
124,2011,124201101,337268000,32.03,35,2,32.03,46,2,33080,4,1,100,2,3,35,114,18,13600
124,2011,124201101,337291000,32.02,48,1,32.02,24,2,24020,2,1,100,2,3,35,112,14,50900
124,2011,124201101,337295000,32.03,35,1,32.03,55,2,33080,4,1,100,2,3,35,113,15,20600
124,2011,124201101,337414000,31.84,46,2,31.84,60,2,24020,2,1,100,2,3,35,112,14,17100
124,2011,124201101,337425000,63.1,47,2,63.1,61,2,24020,2,1,100,2,3,35,113,15,43400
124,2011,124201101,337437000,32.1,59,2,32.1,43,2,42120,3,1,100,2,3,35,113,15,22800
124,2011,124201101,337455000,31.96,24,2,31.96,36,2,13000,3,1,100,2,3,35,113,15,17300
124,2011,124201101,337488000,61.07,13,1,61.07,60,2,24040,3,1,100,2,3,35,112,14,20500
124,2011,124201101,337510000,32.1,59,1,32.1,36,2,24020,2,1,100,2,3,35,112,14,20800
124,2011,124201101,337599000,32.03,35,1,32.03,64,2,24020,2,3,300,1,3,35,114,18,19500
124,2011,124201101,337632000,32.1,59,1,32.1,50,2,24020,2,1,100,2,3,35,112,14,27300
124,2011,124201101,337648000,32.42,35,3,32.42,20,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,337701000,31.96,24,2,31.96,53,2,24020,2,1,100,2,3,35,112,14,900
124,2011,124201101,337774000,32.42,35,8,32.42,16,2,24020,2,2,200,2,3,35,112,14,0
124,2011,124201101,337776000,31.96,24,3,31.96,20,2,24020,2,3,300,1,3,35,112,14,10200
124,2011,124201101,337911000,32.03,35,2,32.03,60,2,24020,2,3,300,1,3,35,112,14,18800
124,2011,124201101,337928000,32.42,35,6,32.42,46,2,33080,3,1,100,2,3,35,114,18,17300
124,2011,124201101,338073000,32.02,48,1,32.02,47,2,24020,2,1,100,2,3,35,112,14,26600
124,2011,124201101,338119000,32.37,35,3,32.37,27,2,24020,2,1,100,2,3,35,112,14,18000
124,2011,124201101,338126000,35.35,24,1,35.35,37,2,24020,2,1,100,2,3,35,113,15,24300
124,2011,124201101,338143000,31.72,48,2,31.72,36,2,24020,2,1,100,2,3,35,112,14,27400
124,2011,124201101,338154000,32.03,35,1,32.03,68,2,42120,4,1,100,2,3,35,112,14,12900
124,2011,124201101,338177000,65.03,13,1,65.03,63,2,24020,2,2,200,2,3,35,112,14,7300
124,2011,124201101,338183000,31.89,47,2,31.89,29,2,24020,2,1,100,2,3,35,114,18,9400
124,2011,124201101,338249000,32.1,59,2,32.1,36,2,24020,2,1,100,2,3,35,112,14,16800
124,2011,124201101,338296000,32.03,35,2,32.03,44,2,24020,2,1,100,2,3,35,112,14,2100
124,2011,124201101,338335000,32.02,48,2,32.02,54,2,24020,2,1,100,2,3,35,113,15,43000
124,2011,124201101,338380000,32.1,59,2,32.1,42,2,33080,4,1,100,2,3,35,113,15,23700
124,2011,124201101,338420000,32.1,59,1,32.1,34,2,24020,2,1,100,2,3,35,112,14,27900
124,2011,124201101,338440000,32.42,35,7,32.42,34,2,24020,2,1,100,2,3,35,114,18,7800
124,2011,124201101,338538000,31.96,24,2,31.96,30,2,24020,2,1,100,2,3,35,113,15,1600
124,2011,124201101,338631000,50.86,24,2,50.86,47,2,24020,2,1,100,2,3,35,112,14,23800
124,2011,124201101,338636000,31.96,24,2,31.96,44,2,24020,2,1,100,2,3,35,113,15,7100
124,2011,124201101,338646000,32.03,35,5,32.03,36,2,33080,4,1,100,2,3,35,114,18,9300
124,2011,124201101,338647000,32,24,5,32,34,2,33080,4,1,100,2,3,35,114,18,4700
124,2011,124201101,338753000,32.1,59,2,32.1,37,2,24020,2,1,100,2,3,35,112,14,11100
124,2011,124201101,338833000,32.02,48,2,32.02,45,2,24020,2,1,100,2,3,35,112,14,26400
124,2011,124201101,338860000,32.1,59,2,32.1,54,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,338898000,32.03,35,3,32.03,31,2,33110,3,1,100,2,3,35,114,18,21600
124,2011,124201101,338925000,32.1,59,1,32.1,28,2,22000,4,1,100,2,3,35,112,14,3900
124,2011,124201101,338955000,32.03,35,1,32.03,53,2,24020,2,1,100,2,3,35,112,14,40500
124,2011,124201101,339004000,32.91,47,4,32.91,18,2,19999,3,2,200,2,3,35,113,15,700
124,2011,124201101,339028000,32.1,59,3,32.1,46,2,33080,3,1,100,2,3,35,112,14,45100
124,2011,124201101,339070000,31.64,10,1,31.64,64,2,42120,3,1,100,2,3,35,112,14,22700
124,2011,124201101,339088000,31.96,24,1,31.96,34,2,33080,3,1,100,2,3,35,113,15,21600
124,2011,124201101,339093000,32.03,35,4,32.03,29,2,33080,4,1,100,2,3,35,114,18,22700
124,2011,124201101,339101000,32.02,48,2,32.02,48,2,24020,2,1,100,2,3,35,114,18,36300
124,2011,124201101,339126000,37.33,13,2,37.33,57,2,24020,2,1,100,2,3,35,112,14,9200
124,2011,124201101,339134000,31.21,35,3,31.21,25,2,24020,2,1,100,2,3,35,112,14,6800
124,2011,124201101,339200000,31.69,13,1,31.69,41,2,24020,2,1,100,2,3,35,113,15,19500
124,2011,124201101,339247000,32.42,35,2,32.42,60,2,24020,2,1,100,2,3,35,112,14,10400
124,2011,124201101,339292000,32.02,48,2,32.02,52,2,24020,2,1,100,2,3,35,112,14,25700
124,2011,124201101,339297000,32.03,35,2,32.03,69,2,21140,3,3,300,1,3,35,113,15,9600
124,2011,124201101,339480000,32.03,35,2,32.03,61,2,24020,2,1,100,2,3,35,114,18,6200
124,2011,124201101,339506000,44.51,35,3,44.51,48,2,33080,3,1,100,2,3,35,113,15,44300
124,2011,124201101,339508000,32.02,48,2,32.02,28,2,24020,2,1,100,2,3,35,114,18,50100
124,2011,124201101,339518000,31.64,10,2,31.64,38,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,339699000,32.1,59,1,32.1,48,2,24020,2,1,100,2,3,35,113,15,600
124,2011,124201101,339742000,31.96,24,1,31.96,65,2,24020,2,1,100,2,3,35,113,15,11900
124,2011,124201101,339763000,32.03,35,4,32.03,42,2,33080,4,1,100,2,3,35,114,18,30800
124,2011,124201101,339767000,31.96,24,1,31.96,32,2,24020,2,1,100,2,3,35,113,15,23800
124,2011,124201101,339777000,31.69,13,2,31.69,53,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,339869000,32.03,35,1,32.03,55,2,31010,3,1,100,2,3,35,112,14,-200
124,2011,124201101,339922000,58.53,46,1,58.53,43,2,24020,2,1,100,2,3,35,112,14,78400
124,2011,124201101,339928000,32.1,59,1,32.1,30,2,24020,2,1,100,2,3,35,114,18,9200
124,2011,124201101,339928000,32.1,59,3,32.1,45,2,19999,4,1,100,2,3,35,113,15,59900
124,2011,124201101,339955000,32.03,35,5,32.03,32,2,24020,2,1,100,2,3,35,112,14,35500
124,2011,124201101,339986000,32.02,48,1,32.02,26,2,24020,2,1,100,2,3,35,112,14,9800
124,2011,124201101,339994000,32.03,35,1,32.03,40,2,33080,4,1,100,2,3,35,113,15,29900
124,2011,124201101,339999000,31.96,24,2,31.96,23,2,24020,2,1,100,2,3,35,113,15,2700
124,2011,124201101,340028000,104.03,35,1,104.03,25,2,24020,2,1,100,2,3,35,113,15,34600
124,2011,124201101,340060000,32.03,35,3,32.03,64,2,31010,3,3,300,1,3,35,114,18,6700
124,2011,124201101,340171000,84.57,13,2,84.57,40,2,24020,2,1,100,2,3,35,112,14,2100
124,2011,124201101,340196000,32.03,35,2,32.03,45,2,24020,2,3,300,1,3,35,112,14,1300
124,2011,124201101,340406000,31.84,46,2,31.84,51,2,24020,2,1,100,2,3,35,113,15,1300
124,2011,124201101,340468000,32.03,35,1,32.03,79,2,24020,2,1,100,2,3,35,114,18,1800
124,2011,124201101,340500000,32.02,48,2,32.02,30,2,24020,2,1,100,2,3,35,113,15,7100
124,2011,124201101,340538000,31.96,24,2,31.96,47,2,24020,2,1,100,2,3,35,113,15,8900
124,2011,124201101,340666000,32.03,35,1,32.03,34,2,33080,4,1,100,2,3,35,114,18,31000
124,2011,124201101,340704000,32.03,35,2,32.03,48,2,31032,3,1,100,2,3,35,113,15,9900
124,2011,124201101,340807000,32.1,59,5,32.1,39,2,24020,2,3,300,1,3,35,114,18,-400
124,2011,124201101,340808000,32.03,35,2,32.03,31,2,24020,2,1,100,2,3,35,113,15,600
124,2011,124201101,340860000,34.44,46,1,34.44,46,2,24020,2,1,100,2,3,35,113,15,23900
124,2011,124201101,340873000,32.03,35,3,32.03,35,2,24020,2,2,200,2,3,35,114,18,0
124,2011,124201101,340915000,32.03,35,1,32.03,39,2,24020,2,1,100,2,3,35,112,14,16800
124,2011,124201101,340919000,31.96,24,1,31.96,49,2,33080,3,1,100,2,3,35,113,15,35500
124,2011,124201101,340950000,32.1,59,2,32.1,40,2,24020,2,1,100,2,3,35,112,14,19200
124,2011,124201101,341061000,32.03,35,1,32.03,57,2,24020,2,1,100,2,3,35,112,14,31000
124,2011,124201101,341085000,32.03,35,2,32.03,59,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,341160000,31.69,13,2,31.69,38,2,24020,2,1,100,2,3,35,112,14,3600
124,2011,124201101,341227000,31.89,47,1,31.89,62,2,24020,2,1,100,2,3,35,112,14,11800
124,2011,124201101,341303000,31.64,10,3,31.64,34,2,24020,2,1,100,2,3,35,113,15,11900
124,2011,124201101,341345000,31.96,24,1,31.96,64,2,24020,2,1,100,2,3,35,112,14,7300
124,2011,124201101,341397000,31.69,13,2,31.69,57,2,24020,2,1,100,2,3,35,112,14,19900
124,2011,124201101,341467000,67.71,13,2,67.71,53,2,24020,2,1,100,2,3,35,114,18,1600
124,2011,124201101,341647000,31.89,47,2,31.89,33,2,24020,2,1,100,2,3,35,113,15,500
124,2011,124201101,341721000,31.96,24,2,31.96,55,2,24020,2,3,300,1,3,35,112,14,1700
124,2011,124201101,341745000,31.96,24,1,31.96,52,2,24020,2,1,100,2,3,35,113,15,27300
124,2011,124201101,341754000,31.72,48,2,31.72,41,2,22000,4,1,100,2,3,35,113,15,24100
124,2011,124201101,341754000,31.72,48,4,31.72,17,2,22000,4,1,100,2,3,35,113,15,300
124,2011,124201101,341830000,32.02,48,2,32.02,61,2,24020,2,1,100,2,3,35,113,15,12800
124,2011,124201101,341869000,32.02,48,5,32.02,37,2,33080,4,1,100,2,3,35,114,18,23400
124,2011,124201101,341903000,32.1,59,2,32.1,37,2,32040,3,1,100,2,3,35,114,18,6500
124,2011,124201101,341929000,41.02,35,3,41.02,22,2,24020,2,2,200,2,3,35,114,18,0
124,2011,124201101,341969000,32.91,47,2,32.91,30,2,24020,2,1,100,2,3,35,114,18,41800
124,2011,124201101,342124000,34.46,11,2,34.46,28,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,342217000,32.03,35,2,32.03,56,2,24020,2,1,100,2,3,35,113,15,28300
124,2011,124201101,342223000,31.96,24,3,31.96,19,2,24020,2,1,100,2,3,35,112,14,4000
124,2011,124201101,342232000,32.02,48,5,32.02,29,2,33080,4,1,100,2,3,35,114,18,21700
124,2011,124201101,342234000,32.03,35,2,32.03,21,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,342235000,112.96,13,2,112.96,52,2,24020,2,1,100,2,3,35,113,15,2300
124,2011,124201101,342240000,32,24,1,32,41,2,33080,4,1,100,2,3,35,114,18,2200
124,2011,124201101,342240000,32,24,5,32,48,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,342247000,32.1,59,5,32.1,64,2,32040,4,3,300,1,3,35,114,18,0
124,2011,124201101,342488000,32.03,35,1,32.03,26,2,24020,2,1,100,2,3,35,112,14,39100
124,2011,124201101,342558000,31.96,24,1,31.96,35,2,24020,2,1,100,2,3,35,112,14,27300
124,2011,124201101,342671000,31.64,10,1,31.64,67,2,24020,2,1,100,2,3,35,114,18,10100
124,2011,124201101,342728000,32.62,59,1,32.62,42,2,11000,3,1,100,2,3,35,114,18,9200
124,2011,124201101,342749000,33.97,24,1,33.97,22,2,24020,2,1,100,2,3,35,112,14,3600
124,2011,124201101,342750000,32.1,59,2,32.1,44,2,24020,2,1,100,2,3,35,112,14,18200
124,2011,124201101,342805000,31.96,24,2,31.96,39,2,24020,2,1,100,2,3,35,112,14,3400
124,2011,124201101,342869000,31.96,24,2,31.96,48,2,24020,2,1,100,2,3,35,112,14,26700
124,2011,124201101,342874000,31.72,48,7,31.72,40,2,33080,4,1,100,2,3,35,114,18,0
124,2011,124201101,342902000,32.03,35,2,32.03,57,2,24020,2,1,100,2,3,35,112,14,6000
124,2011,124201101,342934000,31.96,24,2,31.96,50,2,24020,2,1,100,2,3,35,114,18,56700
124,2011,124201101,342983000,32.03,35,2,32.03,44,2,32110,3,1,100,2,3,35,112,14,600
124,2011,124201101,343004000,32.03,35,2,32.03,51,2,24020,2,1,100,2,3,35,113,15,4000
124,2011,124201101,343035000,32.03,35,2,32.03,45,2,23000,3,1,100,2,3,35,112,14,1600
124,2011,124201101,343063000,61.3,35,2,61.3,54,2,24020,2,3,300,1,3,35,112,14,1000
124,2011,124201101,343067000,31.64,10,2,31.64,44,2,24020,2,1,100,2,3,35,114,18,44100
124,2011,124201101,343092000,73.1,35,2,73.1,55,2,24020,2,1,100,2,3,35,112,14,32600
124,2011,124201101,343113000,51.47,10,2,51.47,36,2,24020,2,2,200,2,3,35,113,15,17400
124,2011,124201101,343147000,31.96,24,1,31.96,30,2,24020,2,1,100,2,3,35,113,15,33300
124,2011,124201101,343198000,32.03,35,2,32.03,50,2,24020,2,1,100,2,3,35,112,14,32600
124,2011,124201101,343209000,32.03,35,4,32.03,15,2,24020,2,1,100,2,3,35,114,18,200
124,2011,124201101,343229000,32.42,35,4,32.42,51,2,33080,3,1,100,2,3,35,113,15,2900
124,2011,124201101,343309000,32.1,59,1,32.1,54,2,42120,3,1,100,2,3,35,113,15,65600
124,2011,124201101,343311000,31.96,24,1,31.96,67,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,343317000,57.46,59,1,57.46,43,2,24020,2,1,100,2,3,35,113,15,31200
124,2011,124201101,343329000,32.1,59,1,32.1,62,2,39999,3,3,300,1,3,35,112,14,31000
124,2011,124201101,343350000,80.98,13,1,80.98,25,2,24020,2,1,100,2,3,35,113,15,12500
124,2011,124201101,343377000,32.03,35,2,32.03,37,2,32110,3,1,100,2,3,35,112,14,1400
124,2011,124201101,343409000,32.03,35,4,32.03,19,2,24020,2,3,300,1,3,35,112,14,4000
124,2011,124201101,343575000,32.03,35,1,32.03,57,2,24020,2,1,100,2,3,35,113,15,12400
124,2011,124201101,343595000,32.1,59,1,32.1,58,2,24020,2,1,100,2,3,35,112,14,24700
124,2011,124201101,343596000,31.96,24,1,31.96,51,2,24020,2,1,100,2,3,35,112,14,0
124,2011,124201101,343598000,32.03,35,3,32.03,30,2,24020,2,3,300,1,3,35,113,15,17500
124,2011,124201101,343608000,32.03,35,2,32.03,41,2,42120,4,3,300,1,3,35,112,14,1600
124,2011,124201101,343632000,32.02,48,2,32.02,41,2,11000,4,2,200,2,3,35,113,15,36100
124,2011,124201101,343660000,32.1,59,2,32.1,59,2,24020,2,1,100,2,3,35,113,15,35600
124,2011,124201101,343664000,32.03,35,2,32.03,30,2,24020,2,1,100,2,3,35,112,14,22800
124,2011,124201101,343705000,32.04,12,1,32.04,38,2,24020,2,1,100,2,3,35,113,15,0
124,2011,124201101,343706000,32.02,48,2,32.02,52,2,24020,2,1,100,2,3,35,113,15,11900
124,2011,124201101,343712000,32.02,48,2,32.02,51,2,24020,2,2,200,2,3,35,112,14,29800
124,2011,124201101,343724000,31.89,47,2,31.89,58,2,24020,2,1,100,2,3,35,113,15,20400
124,2011,124201101,343873000,32,24,1,32,33,2,24020,2,1,100,2,3,35,112,14,31400
124,2011,124201101,343965000,42.2,48,2,42.2,45,2,23000,3,1,100,2,3,35,112,14,25200
124,2011,124201101,343969000,32.03,35,3,32.03,30,2,24020,2,1,100,2,3,35,114,18,8600
124,2011,124201101,343970000,32.03,35,2,32.03,43,2,33080,4,1,100,2,3,35,114,18,24700
124,2011,124201101,344023000,32.03,35,2,32.03,33,2,24020,2,3,300,1,3,35,113,15,0
124,2011,124201101,344090000,31.89,47,2,31.89,46,2,24020,2,1,100,2,3,35,112,14,66400
124,2011,124201101,344132000,32.02,48,1,32.02,31,2,24020,2,1,100,2,3,35,114,18,5900
124,2011,124201101,344199000,36.8,12,3,36.8,15,2,24020,2,3,300,1,3,35,114,18,300
124,2011,124201101,344218000,31.96,24,1,31.96,54,2,41050,3,1,100,2,3,35,114,18,18700
124,2011,124201101,344353000,32.42,35,3,32.42,21,2,24020,2,3,300,1,3,35,112,14,2500
124,2011,124201101,344395000,32.02,48,1,32.02,57,2,24020,2,1,100,2,3,35,114,18,4800
124,2011,124201101,344417000,32.02,48,5,32.02,36,2,33080,4,1,100,2,3,35,114,18,18000
124,2011,124201101,344455000,32.03,35,3,32.03,21,2,24020,2,2,200,2,3,35,114,18,20000
124,2011,124201101,344496000,62.7,59,2,62.7,45,2,24040,4,1,100,2,3,35,112,14,28100
124,2011,124201101,344502000,64.11,46,3,64.11,22,2,24020,2,1,100,2,3,35,112,14,8000
124,2011,124201101,344579000,32.03,35,2,32.03,29,2,24020,2,1,100,2,3,35,112,14,14300
124,2011,124201101,344616000,31.96,24,2,31.96,63,2,23000,3,1,100,2,3,35,113,15,0
124,2011,124201101,344662000,31.96,24,1,31.96,58,2,24020,2,1,100,2,3,35,113,15,11100
124,2011,124201101,344671000,32.1,59,2,32.1,65,2,24040,3,1,100,2,3,35,112,14,2100
124,2011,124201101,344679000,54.28,24,2,54.28,54,2,24020,2,1,100,2,3,35,113,15,13300
124,2011,124201101,344763000,31.96,24,2,31.96,44,2,24020,2,3,300,1,3,35,113,15,4800
124,2011,124201101,344764000,32.03,35,2,32.03,42,2,24020,2,3,300,1,3,35,112,14,1700
124,2011,124201101,344914000,31.96,24,2,31.96,66,2,39999,3,3,300,1,3,35,113,15,9100
124,2011,124201101,345014000,32.03,35,2,32.03,53,2,24020,2,1,100,2,3,35,113,15,31100
124,2011,124201101,345024000,31.96,24,4,31.96,16,2,24020,2,3,300,1,3,35,113,15,6200
124,2011,124201101,345151000,32.1,59,2,32.1,64,2,24020,2,1,100,2,3,35,113,15,15700
124,2011,124201101,345223000,32.1,59,3,32.1,66,2,42120,3,1,100,2,3,35,113,15,34300
124,2011,124201101,345290000,32.03,35,2,32.03,40,2,33080,4,1,100,2,3,35,114,18,32600
124,2011,124201101,345294000,42.12,35,1,42.12,44,2,32050,3,1,100,2,3,35,113,15,35300
124,2011,124201101,345332000,32.03,35,2,32.03,54,2,24020,2,1,100,2,3,35,112,14,31900
124,2011,124201101,345434000,32.03,35,1,32.03,60,2,11000,3,1,100,2,3,35,113,15,28900
124,2011,124201101,345467000,32.03,35,1,32.03,48,2,21140,3,1,100,2,3,35,113,15,22400
124,2011,124201101,345488000,136.54,59,2,136.54,53,2,24020,2,1,100,2,3,35,113,15,15400
124,2011,124201101,345549000,31.96,24,1,31.96,58,2,24020,2,3,300,1,3,35,113,15,14900
124,2011,124201101,345671000,32.1,59,2,32.1,28,2,33080,4,1,100,2,3,35,114,18,8000
124,2011,124201101,345737000,31.69,13,2,31.69,40,2,24020,2,1,100,2,3,35,112,14,20900
124,2011,124201101,345743000,32.62,59,2,32.62,46,2,24020,2,1,100,2,3,35,113,15,44500
124,2011,124201101,345823000,32.62,59,5,32.62,28,2,33080,4,1,100,2,3,35,113,15,0
124,2011,124201101,345823000,32.62,59,6,32.62,47,2,33080,4,1,100,2,3,35,113,15,0
124,2011,124201101,345850000,32.03,35,2,32.03,57,2,24020,2,1,100,2,3,35,112,14,31900
124,2011,124201101,345887000,32.02,48,3,32.02,30,2,33080,4,1,100,2,3,35,114,18,2200
124,2011,124201101,345933000,33.09,35,1,33.09,66,2,24020,2,1,100,2,3,35,113,15,1300
124,2011,124201101,345945000,32.03,35,2,32.03,55,2,44999,4,1,100,2,3,35,113,15,2600
